lat,lon,time,type
59.926977,30.398804,2018-04-06T14:59:00,metro
59.927021,30.399001,2018-04-06T14:59:10,metro
59.927066,30.399197,2018-04-06T14:59:20,metro
59.927111,30.399394,2018-04-06T14:59:30,metro
59.927156,30.399591,2018-04-06T14:59:40,metro
59.9272,30.399787,2018-04-06T14:59:50,metro
59.927245,30.399984,2018-04-06T15:00:00,metro
59.92729,30.400181,2018-04-06T15:00:10,metro
59.927335,30.400378,2018-04-06T15:00:20,metro
59.927379,30.400574,2018-04-06T15:00:30,metro
59.927424,30.400771,2018-04-06T15:00:40,metro
59.927469,30.400968,2018-04-06T15:00:50,metro
59.927514,30.401164,2018-04-06T15:01:00,metro
59.927558,30.401361,2018-04-06T15:01:10,metro
59.927603,30.401558,2018-04-06T15:01:20,metro
59.927648,30.401754,2018-04-06T15:01:30,metro
59.927693,30.401951,2018-04-06T15:01:40,metro
59.927737,30.402148,2018-04-06T15:01:50,metro
59.927782,30.402344,2018-04-06T15:02:00,metro
59.927827,30.402541,2018-04-06T15:02:10,metro
59.927872,30.402738,2018-04-06T15:02:20,metro
59.927916,30.402934,2018-04-06T15:02:30,metro
59.927961,30.403131,2018-04-06T15:02:40,metro
59.928006,30.403328,2018-04-06T15:02:50,metro
59.928051,30.403524,2018-04-06T15:03:00,metro
59.928095,30.403721,2018-04-06T15:03:10,metro
59.92814,30.403918,2018-04-06T15:03:20,metro
59.928185,30.404115,2018-04-06T15:03:30,metro
59.92823,30.404311,2018-04-06T15:03:40,metro
59.928274,30.404508,2018-04-06T15:03:50,metro
59.928319,30.404705,2018-04-06T15:04:00,metro
59.928364,30.404901,2018-04-06T15:04:10,metro
59.928409,30.405098,2018-04-06T15:04:20,metro
59.928453,30.405295,2018-04-06T15:04:30,metro
59.928498,30.405491,2018-04-06T15:04:40,metro
59.928543,30.405688,2018-04-06T15:04:50,metro
59.928569,30.40589,2018-04-06T15:05:00,metro
59.928595,30.406092,2018-04-06T15:05:10,metro
59.928621,30.406294,2018-04-06T15:05:20,metro
59.928647,30.406496,2018-04-06T15:05:30,metro
59.928674,30.406697,2018-04-06T15:05:40,metro
59.9287,30.406899,2018-04-06T15:05:50,metro
59.928726,30.407101,2018-04-06T15:06:00,metro
59.928752,30.407303,2018-04-06T15:06:10,metro
59.928778,30.407505,2018-04-06T15:06:20,metro
59.928804,30.407707,2018-04-06T15:06:30,metro
59.92883,30.407909,2018-04-06T15:06:40,metro
59.928856,30.408111,2018-04-06T15:06:50,metro
59.928882,30.408313,2018-04-06T15:07:00,metro
59.928909,30.408514,2018-04-06T15:07:10,metro
59.928935,30.408716,2018-04-06T15:07:20,metro
59.928961,30.408918,2018-04-06T15:07:30,metro
59.928987,30.40912,2018-04-06T15:07:40,metro
59.929013,30.409322,2018-04-06T15:07:50,metro
59.929039,30.409524,2018-04-06T15:08:00,metro
59.929065,30.409726,2018-04-06T15:08:10,metro
59.929091,30.409928,2018-04-06T15:08:20,metro
59.929117,30.41013,2018-04-06T15:08:30,metro
59.929144,30.410331,2018-04-06T15:08:40,metro
59.92917,30.410533,2018-04-06T15:08:50,metro
59.929196,30.410735,2018-04-06T15:09:00,metro
59.929222,30.410937,2018-04-06T15:09:10,metro
59.929248,30.411139,2018-04-06T15:09:20,metro
59.929274,30.411341,2018-04-06T15:09:30,metro
59.9293,30.411543,2018-04-06T15:09:40,metro
59.929326,30.411745,2018-04-06T15:09:50,metro
59.929352,30.411947,2018-04-06T15:10:00,metro
59.929378,30.412149,2018-04-06T15:10:10,metro
59.929405,30.41235,2018-04-06T15:10:20,metro
59.929431,30.412552,2018-04-06T15:10:30,metro
59.929457,30.412754,2018-04-06T15:10:40,metro
59.929483,30.412956,2018-04-06T15:10:50,metro
59.929509,30.413158,2018-04-06T15:11:00,metro
59.929535,30.41336,2018-04-06T15:11:10,metro
59.929561,30.413562,2018-04-06T15:11:20,metro
59.929587,30.413764,2018-04-06T15:11:30,metro
59.929613,30.413966,2018-04-06T15:11:40,metro
59.92964,30.414167,2018-04-06T15:11:50,metro
59.929666,30.414369,2018-04-06T15:12:00,metro
59.929692,30.414571,2018-04-06T15:12:10,metro
59.929718,30.414773,2018-04-06T15:12:20,metro
59.929744,30.414975,2018-04-06T15:12:30,metro
59.92977,30.415177,2018-04-06T15:12:40,metro
59.929796,30.415379,2018-04-06T15:12:50,metro
59.929822,30.415581,2018-04-06T15:13:00,metro
59.929848,30.415783,2018-04-06T15:13:10,metro
59.929875,30.415984,2018-04-06T15:13:20,metro
59.929901,30.416186,2018-04-06T15:13:30,metro
59.929927,30.416388,2018-04-06T15:13:40,metro
59.929953,30.41659,2018-04-06T15:13:50,metro
59.929979,30.416792,2018-04-06T15:14:00,metro
59.929997,30.416992,2018-04-06T15:14:10,metro
59.930014,30.417192,2018-04-06T15:14:20,metro
59.930032,30.417392,2018-04-06T15:14:30,metro
59.930049,30.417592,2018-04-06T15:14:40,metro
59.930067,30.417792,2018-04-06T15:14:50,metro
59.930084,30.417992,2018-04-06T15:15:00,metro
59.930102,30.418192,2018-04-06T15:15:10,metro
59.930119,30.418392,2018-04-06T15:15:20,metro
59.930137,30.418592,2018-04-06T15:15:30,metro
59.930154,30.418793,2018-04-06T15:15:40,metro
59.930172,30.418993,2018-04-06T15:15:50,metro
59.93019,30.419193,2018-04-06T15:16:00,metro
59.930207,30.419393,2018-04-06T15:16:10,metro
59.930225,30.419593,2018-04-06T15:16:20,metro
59.930242,30.419793,2018-04-06T15:16:30,metro
59.93026,30.419993,2018-04-06T15:16:40,metro
59.930277,30.420193,2018-04-06T15:16:50,metro
59.930295,30.420393,2018-04-06T15:17:00,metro
59.930312,30.420593,2018-04-06T15:17:10,metro
59.93033,30.420793,2018-04-06T15:17:20,metro
59.930348,30.420993,2018-04-06T15:17:30,metro
59.930365,30.421193,2018-04-06T15:17:40,metro
59.930383,30.421393,2018-04-06T15:17:50,metro
59.9304,30.421593,2018-04-06T15:18:00,metro
59.930418,30.421793,2018-04-06T15:18:10,metro
59.930435,30.421993,2018-04-06T15:18:20,metro
59.930453,30.422193,2018-04-06T15:18:30,metro
59.93047,30.422393,2018-04-06T15:18:40,metro
59.930488,30.422594,2018-04-06T15:18:50,metro
59.930505,30.422794,2018-04-06T15:19:00,metro
59.930523,30.422994,2018-04-06T15:19:10,metro
59.930541,30.423194,2018-04-06T15:19:20,metro
59.930558,30.423394,2018-04-06T15:19:30,metro
59.930576,30.423594,2018-04-06T15:19:40,metro
59.930593,30.423794,2018-04-06T15:19:50,metro
59.930611,30.423994,2018-04-06T15:20:00,metro
59.930628,30.424194,2018-04-06T15:20:10,metro
59.930646,30.424394,2018-04-06T15:20:20,metro
59.930663,30.424594,2018-04-06T15:20:30,metro
59.930681,30.424794,2018-04-06T15:20:40,metro
59.930698,30.424994,2018-04-06T15:20:50,metro
59.930716,30.425194,2018-04-06T15:21:00,metro
59.930734,30.425394,2018-04-06T15:21:10,metro
59.930751,30.425594,2018-04-06T15:21:20,metro
59.930769,30.425794,2018-04-06T15:21:30,metro
59.930786,30.425994,2018-04-06T15:21:40,metro
59.930804,30.426194,2018-04-06T15:21:50,metro
59.930821,30.426395,2018-04-06T15:22:00,metro
59.930839,30.426595,2018-04-06T15:22:10,metro
59.930856,30.426795,2018-04-06T15:22:20,metro
59.930874,30.426995,2018-04-06T15:22:30,metro
59.930892,30.427195,2018-04-06T15:22:40,metro
59.930909,30.427395,2018-04-06T15:22:50,metro
59.930927,30.427595,2018-04-06T15:23:00,metro
59.930944,30.427795,2018-04-06T15:23:10,metro
59.930962,30.427995,2018-04-06T15:23:20,metro
59.930979,30.428195,2018-04-06T15:23:30,metro
59.930997,30.428395,2018-04-06T15:23:40,metro
59.931014,30.428595,2018-04-06T15:23:50,metro
59.931032,30.428795,2018-04-06T15:24:00,metro
59.931049,30.428995,2018-04-06T15:24:10,metro
59.931067,30.429195,2018-04-06T15:24:20,metro
59.931085,30.429395,2018-04-06T15:24:30,metro
59.931102,30.429595,2018-04-06T15:24:40,metro
59.93112,30.429795,2018-04-06T15:24:50,metro
59.931137,30.429996,2018-04-06T15:25:00,metro
59.931155,30.430196,2018-04-06T15:25:10,metro
59.931172,30.430396,2018-04-06T15:25:20,metro
59.93119,30.430596,2018-04-06T15:25:30,metro
59.931207,30.430796,2018-04-06T15:25:40,metro
59.931225,30.430996,2018-04-06T15:25:50,metro
59.931243,30.431196,2018-04-06T15:26:00,metro
59.93126,30.431396,2018-04-06T15:26:10,metro
59.931278,30.431596,2018-04-06T15:26:20,metro
59.931295,30.431796,2018-04-06T15:26:30,metro
59.931313,30.431996,2018-04-06T15:26:40,metro
59.93133,30.432196,2018-04-06T15:26:50,metro
59.931348,30.432396,2018-04-06T15:27:00,metro
59.931365,30.432596,2018-04-06T15:27:10,metro
59.931383,30.432796,2018-04-06T15:27:20,metro
59.9314,30.432996,2018-04-06T15:27:30,metro
59.931418,30.433196,2018-04-06T15:27:40,metro
59.931436,30.433396,2018-04-06T15:27:50,metro
59.931453,30.433596,2018-04-06T15:28:00,metro
59.931471,30.433797,2018-04-06T15:28:10,metro
59.931488,30.433997,2018-04-06T15:28:20,metro
59.931506,30.434197,2018-04-06T15:28:30,metro
59.931523,30.434397,2018-04-06T15:28:40,metro
59.931541,30.434597,2018-04-06T15:28:50,metro
59.931558,30.434797,2018-04-06T15:29:00,metro
59.931576,30.434997,2018-04-06T15:29:10,metro
59.931593,30.435197,2018-04-06T15:29:20,metro
59.931611,30.435397,2018-04-06T15:29:30,metro
59.931629,30.435597,2018-04-06T15:29:40,metro
59.931646,30.435797,2018-04-06T15:29:50,metro
59.931664,30.435997,2018-04-06T15:30:00,metro
59.931681,30.436197,2018-04-06T15:30:10,metro
59.931699,30.436397,2018-04-06T15:30:20,metro
59.931716,30.436597,2018-04-06T15:30:30,metro
59.931734,30.436797,2018-04-06T15:30:40,metro
59.931751,30.436997,2018-04-06T15:30:50,metro
59.931769,30.437197,2018-04-06T15:31:00,metro
59.931787,30.437397,2018-04-06T15:31:10,metro
59.931804,30.437598,2018-04-06T15:31:20,metro
59.931822,30.437798,2018-04-06T15:31:30,metro
59.931839,30.437998,2018-04-06T15:31:40,metro
59.931857,30.438198,2018-04-06T15:31:50,metro
59.931874,30.438398,2018-04-06T15:32:00,metro
59.931892,30.438598,2018-04-06T15:32:10,metro
59.931909,30.438798,2018-04-06T15:32:20,metro
59.931927,30.438998,2018-04-06T15:32:30,metro
59.931944,30.439198,2018-04-06T15:32:40,metro
59.931962,30.439398,2018-04-06T15:32:50,metro
59.933792,30.437145,2018-04-06T19:22:30,foot
59.933755,30.436948,2018-04-06T19:22:40,foot
59.933717,30.43675,2018-04-06T19:22:50,foot
59.93368,30.436553,2018-04-06T19:23:00,foot
59.933643,30.436356,2018-04-06T19:23:10,foot
59.933605,30.436158,2018-04-06T19:23:20,foot
59.933568,30.435961,2018-04-06T19:23:30,foot
59.93353,30.435764,2018-04-06T19:23:40,foot
59.933493,30.435566,2018-04-06T19:23:50,foot
59.933456,30.435369,2018-04-06T19:24:00,foot
59.933418,30.435171,2018-04-06T19:24:10,foot
59.933381,30.434974,2018-04-06T19:24:20,foot
59.933344,30.434777,2018-04-06T19:24:30,foot
59.933306,30.434579,2018-04-06T19:24:40,foot
59.933269,30.434382,2018-04-06T19:24:50,foot
59.933231,30.434185,2018-04-06T19:25:00,foot
59.933194,30.433987,2018-04-06T19:25:10,foot
59.933157,30.43379,2018-04-06T19:25:20,foot
59.933119,30.433593,2018-04-06T19:25:30,foot
59.933082,30.433395,2018-04-06T19:25:40,foot
59.933045,30.433198,2018-04-06T19:25:50,foot
59.933007,30.433001,2018-04-06T19:26:00,foot
59.93297,30.432803,2018-04-06T19:26:10,foot
59.932933,30.432606,2018-04-06T19:26:20,foot
59.932895,30.432409,2018-04-06T19:26:30,foot
59.932858,30.432211,2018-04-06T19:26:40,foot
59.93282,30.432014,2018-04-06T19:26:50,foot
59.932783,30.431816,2018-04-06T19:27:00,foot
59.932746,30.431619,2018-04-06T19:27:10,foot
59.932708,30.431422,2018-04-06T19:27:20,foot
59.932671,30.431224,2018-04-06T19:27:30,foot
59.932634,30.431027,2018-04-06T19:27:40,foot
59.932596,30.43083,2018-04-06T19:27:50,foot
59.932559,30.430632,2018-04-06T19:28:00,foot
59.932521,30.430435,2018-04-06T19:28:10,foot
59.932484,30.430238,2018-04-06T19:28:20,foot
59.932447,30.43004,2018-04-06T19:28:30,foot
59.932409,30.429843,2018-04-06T19:28:40,foot
59.932372,30.429646,2018-04-06T19:28:50,foot
59.932335,30.429448,2018-04-06T19:29:00,foot
59.932297,30.429251,2018-04-06T19:29:10,foot
59.93226,30.429054,2018-04-06T19:29:20,foot
59.932223,30.428856,2018-04-06T19:29:30,foot
59.932185,30.428659,2018-04-06T19:29:40,foot
59.932148,30.428462,2018-04-06T19:29:50,foot
59.93211,30.428264,2018-04-06T19:30:00,foot
59.932073,30.428067,2018-04-06T19:30:10,foot
59.932036,30.427869,2018-04-06T19:30:20,foot
59.931998,30.427672,2018-04-06T19:30:30,foot
59.931961,30.427475,2018-04-06T19:30:40,foot
59.931924,30.427277,2018-04-06T19:30:50,foot
59.931886,30.42708,2018-04-06T19:31:00,foot
59.931849,30.426883,2018-04-06T19:31:10,foot
59.931811,30.426685,2018-04-06T19:31:20,foot
59.931774,30.426488,2018-04-06T19:31:30,foot
59.931737,30.426291,2018-04-06T19:31:40,foot
59.931699,30.426093,2018-04-06T19:31:50,foot
59.931662,30.425896,2018-04-06T19:32:00,foot
59.931625,30.425699,2018-04-06T19:32:10,foot
59.931587,30.425501,2018-04-06T19:32:20,foot
59.93155,30.425304,2018-04-06T19:32:30,foot
59.931513,30.425107,2018-04-06T19:32:40,foot
59.931475,30.424909,2018-04-06T19:32:50,foot
59.931438,30.424712,2018-04-06T19:33:00,foot
59.9314,30.424514,2018-04-06T19:33:10,foot
59.931363,30.424317,2018-04-06T19:33:20,foot
59.931326,30.42412,2018-04-06T19:33:30,foot
59.931288,30.423922,2018-04-06T19:33:40,foot
59.931251,30.423725,2018-04-06T19:33:50,foot
59.931214,30.423528,2018-04-06T19:34:00,foot
59.931176,30.42333,2018-04-06T19:34:10,foot
59.931139,30.423133,2018-04-06T19:34:20,foot
59.931102,30.422936,2018-04-06T19:34:30,foot
59.931064,30.422738,2018-04-06T19:34:40,foot
59.931027,30.422541,2018-04-06T19:34:50,foot
59.930989,30.422344,2018-04-06T19:35:00,foot
59.930952,30.422146,2018-04-06T19:35:10,foot
59.930915,30.421949,2018-04-06T19:35:20,foot
59.930877,30.421752,2018-04-06T19:35:30,foot
59.93084,30.421554,2018-04-06T19:35:40,foot
59.930803,30.421357,2018-04-06T19:35:50,foot
59.930765,30.421159,2018-04-06T19:36:00,foot
59.930728,30.420962,2018-04-06T19:36:10,foot
59.93069,30.420765,2018-04-06T19:36:20,foot
59.930653,30.420567,2018-04-06T19:36:30,foot
59.930616,30.42037,2018-04-06T19:36:40,foot
59.930578,30.420173,2018-04-06T19:36:50,foot
59.930541,30.419975,2018-04-06T19:37:00,foot
59.930504,30.419778,2018-04-06T19:37:10,foot
59.930466,30.419581,2018-04-06T19:37:20,foot
59.930429,30.419383,2018-04-06T19:37:30,foot
59.930392,30.419186,2018-04-06T19:37:40,foot
59.930354,30.418989,2018-04-06T19:37:50,foot
59.930317,30.418791,2018-04-06T19:38:00,foot
59.930279,30.418594,2018-04-06T19:38:10,foot
59.930242,30.418397,2018-04-06T19:38:20,foot
59.930205,30.418199,2018-04-06T19:38:30,foot
59.930167,30.418002,2018-04-06T19:38:40,foot
59.93013,30.417805,2018-04-06T19:38:50,foot
59.930093,30.417607,2018-04-06T19:39:00,foot
59.930055,30.41741,2018-04-06T19:39:10,foot
59.930018,30.417212,2018-04-06T19:39:20,foot
59.92998,30.417015,2018-04-06T19:39:30,foot
59.929943,30.416818,2018-04-06T19:39:40,foot
59.929906,30.41662,2018-04-06T19:39:50,foot
59.929868,30.416423,2018-04-06T19:40:00,foot
59.929831,30.416226,2018-04-06T19:40:10,foot
59.929794,30.416028,2018-04-06T19:40:20,foot
59.929756,30.415831,2018-04-06T19:40:30,foot
59.929719,30.415634,2018-04-06T19:40:40,foot
59.929682,30.415436,2018-04-06T19:40:50,foot
59.929644,30.415239,2018-04-06T19:41:00,foot
59.929607,30.415042,2018-04-06T19:41:10,foot
59.929569,30.414844,2018-04-06T19:41:20,foot
59.929532,30.414647,2018-04-06T19:41:30,foot
59.929495,30.41445,2018-04-06T19:41:40,foot
59.929457,30.414252,2018-04-06T19:41:50,foot
59.92942,30.414055,2018-04-06T19:42:00,foot
59.929383,30.413857,2018-04-06T19:42:10,foot
59.929345,30.41366,2018-04-06T19:42:20,foot
59.929308,30.413463,2018-04-06T19:42:30,foot
59.92927,30.413265,2018-04-06T19:42:40,foot
59.929233,30.413068,2018-04-06T19:42:50,foot
59.929196,30.412871,2018-04-06T19:43:00,foot
59.929158,30.412673,2018-04-06T19:43:10,foot
59.929121,30.412476,2018-04-06T19:43:20,foot
59.929082,30.412278,2018-04-06T19:43:30,foot
59.929042,30.412081,2018-04-06T19:43:40,foot
59.929003,30.411883,2018-04-06T19:43:50,foot
59.928963,30.411686,2018-04-06T19:44:00,foot
59.928924,30.411488,2018-04-06T19:44:10,foot
59.928884,30.411291,2018-04-06T19:44:20,foot
59.928845,30.411093,2018-04-06T19:44:30,foot
59.928805,30.410896,2018-04-06T19:44:40,foot
59.928766,30.410698,2018-04-06T19:44:50,foot
59.928726,30.4105,2018-04-06T19:45:00,foot
59.928687,30.410303,2018-04-06T19:45:10,foot
59.928647,30.410105,2018-04-06T19:45:20,foot
59.928608,30.409908,2018-04-06T19:45:30,foot
59.928569,30.40971,2018-04-06T19:45:40,foot
59.928529,30.409513,2018-04-06T19:45:50,foot
59.92849,30.409315,2018-04-06T19:46:00,foot
59.92845,30.409118,2018-04-06T19:46:10,foot
59.928411,30.40892,2018-04-06T19:46:20,foot
59.928371,30.408722,2018-04-06T19:46:30,foot
59.928332,30.408525,2018-04-06T19:46:40,foot
59.928292,30.408327,2018-04-06T19:46:50,foot
59.928253,30.40813,2018-04-06T19:47:00,foot
59.928213,30.407932,2018-04-06T19:47:10,foot
59.928174,30.407735,2018-04-06T19:47:20,foot
59.928134,30.407537,2018-04-06T19:47:30,foot
59.928095,30.40734,2018-04-06T19:47:40,foot
59.928056,30.407142,2018-04-06T19:47:50,foot
59.928016,30.406944,2018-04-06T19:48:00,foot
59.927977,30.406747,2018-04-06T19:48:10,foot
59.927937,30.406549,2018-04-06T19:48:20,foot
59.927898,30.406352,2018-04-06T19:48:30,foot
59.927858,30.406154,2018-04-06T19:48:40,foot
59.927819,30.405957,2018-04-06T19:48:50,foot
59.927779,30.405759,2018-04-06T19:49:00,foot
59.92774,30.405562,2018-04-06T19:49:10,foot
59.9277,30.405364,2018-04-06T19:49:20,foot
59.927661,30.405167,2018-04-06T19:49:30,foot
59.927621,30.404969,2018-04-06T19:49:40,foot
59.927582,30.404771,2018-04-06T19:49:50,foot
59.927542,30.404574,2018-04-06T19:50:00,foot
59.927503,30.404376,2018-04-06T19:50:10,foot
59.927464,30.404179,2018-04-06T19:50:20,foot
59.927424,30.403981,2018-04-06T19:50:30,foot
59.927385,30.403784,2018-04-06T19:50:40,foot
59.927345,30.403586,2018-04-06T19:50:50,foot
59.927306,30.403389,2018-04-06T19:51:00,foot
59.927266,30.403191,2018-04-06T19:51:10,foot
59.927227,30.402993,2018-04-06T19:51:20,foot
59.927187,30.402796,2018-04-06T19:51:30,foot
59.927148,30.402598,2018-04-06T19:51:40,foot
59.927108,30.402401,2018-04-06T19:51:50,foot
59.927069,30.402203,2018-04-06T19:52:00,foot
59.927029,30.402006,2018-04-06T19:52:10,foot
59.92699,30.401808,2018-04-06T19:52:20,foot
59.926951,30.401611,2018-04-06T19:52:30,foot
59.926911,30.401413,2018-04-06T19:52:40,foot
59.926872,30.401215,2018-04-06T19:52:50,foot
59.926832,30.401018,2018-04-06T19:53:00,foot
59.926793,30.40082,2018-04-06T19:53:10,foot
59.926753,30.400623,2018-04-06T19:53:20,foot
59.926714,30.400425,2018-04-06T19:53:30,foot
59.926674,30.400228,2018-04-06T19:53:40,foot
59.926635,30.40003,2018-04-06T19:53:50,foot
59.926595,30.399833,2018-04-06T19:54:00,foot
59.926556,30.399635,2018-04-06T19:54:10,foot
59.926516,30.399437,2018-04-06T19:54:20,foot
59.926477,30.39924,2018-04-06T19:54:30,foot
59.926438,30.399042,2018-04-06T19:54:40,foot
59.926398,30.398845,2018-04-06T19:54:50,foot
59.926359,30.398647,2018-04-06T19:55:00,foot
59.926319,30.39845,2018-04-06T19:55:10,foot
59.92628,30.398252,2018-04-06T19:55:20,foot
59.92624,30.398055,2018-04-06T19:55:30,foot
59.926201,30.397857,2018-04-06T19:55:40,foot
59.926161,30.397659,2018-04-06T19:55:50,foot
59.926122,30.397462,2018-04-06T19:56:00,foot
59.926082,30.397264,2018-04-06T19:56:10,foot
59.926043,30.397067,2018-04-06T19:56:20,foot
59.926003,30.396869,2018-04-06T19:56:30,foot
59.925964,30.396672,2018-04-06T19:56:40,foot
59.925925,30.396474,2018-04-06T19:56:50,foot
59.925885,30.396277,2018-04-06T19:57:00,foot
59.925846,30.396079,2018-04-06T19:57:10,foot
59.925806,30.395881,2018-04-06T19:57:20,foot
59.925767,30.395684,2018-04-06T19:57:30,foot
59.925727,30.395486,2018-04-06T19:57:40,foot
59.925688,30.395289,2018-04-06T19:57:50,foot
59.925648,30.395091,2018-04-06T19:58:00,foot
59.925609,30.394894,2018-04-06T19:58:10,foot
59.925569,30.394696,2018-04-06T19:58:20,foot
59.92553,30.394499,2018-04-06T19:58:30,foot
59.92549,30.394301,2018-04-06T19:58:40,foot
59.925451,30.394104,2018-04-06T19:58:50,foot
59.925411,30.393906,2018-04-06T19:59:00,foot
59.925372,30.393708,2018-04-06T19:59:10,foot
59.925333,30.393511,2018-04-06T19:59:20,foot
59.925293,30.393313,2018-04-06T19:59:30,foot
59.925254,30.393116,2018-04-06T19:59:40,foot
59.925214,30.392918,2018-04-06T19:59:50,foot
59.925175,30.392721,2018-04-06T20:00:00,foot
59.925135,30.392523,2018-04-06T20:00:10,foot
59.925096,30.392326,2018-04-06T20:00:20,foot
59.925056,30.392128,2018-04-06T20:00:30,foot
59.925017,30.39193,2018-04-06T20:00:40,foot
59.924977,30.391733,2018-04-06T20:00:50,foot
59.924938,30.391535,2018-04-06T20:01:00,foot
59.924898,30.391338,2018-04-06T20:01:10,foot
59.924859,30.39114,2018-04-06T20:01:20,foot
59.92482,30.390943,2018-04-06T20:01:30,foot
59.92478,30.390745,2018-04-06T20:01:40,foot
59.924741,30.390548,2018-04-06T20:01:50,foot
59.924701,30.39035,2018-04-06T20:02:00,foot
59.924662,30.390152,2018-04-06T20:02:10,foot
59.924622,30.389955,2018-04-06T20:02:20,foot
59.924583,30.389757,2018-04-06T20:02:30,foot
59.924543,30.38956,2018-04-06T20:02:40,foot
59.924504,30.389362,2018-04-06T20:02:50,foot
59.924464,30.389165,2018-04-06T20:03:00,foot
59.924425,30.388967,2018-04-06T20:03:10,foot
59.924385,30.38877,2018-04-06T20:03:20,foot
59.924346,30.388572,2018-04-06T20:03:30,foot
59.92431,30.388372,2018-04-06T20:03:40,foot
59.924275,30.388172,2018-04-06T20:03:50,foot
59.924239,30.387972,2018-04-06T20:04:00,foot
59.924203,30.387772,2018-04-06T20:04:10,foot
59.924168,30.387572,2018-04-06T20:04:20,foot
59.924132,30.387372,2018-04-06T20:04:30,foot
59.924097,30.387172,2018-04-06T20:04:40,foot
59.924061,30.386972,2018-04-06T20:04:50,foot
59.924025,30.386772,2018-04-06T20:05:00,foot
59.92399,30.386573,2018-04-06T20:05:10,foot
59.923954,30.386373,2018-04-06T20:05:20,foot
59.923918,30.386173,2018-04-06T20:05:30,foot
59.923883,30.385973,2018-04-06T20:05:40,foot
59.923847,30.385773,2018-04-06T20:05:50,foot
59.923812,30.385573,2018-04-06T20:06:00,foot
59.923776,30.385373,2018-04-06T20:06:10,foot
59.92374,30.385173,2018-04-06T20:06:20,foot
59.923705,30.384973,2018-04-06T20:06:30,foot
59.923669,30.384773,2018-04-06T20:06:40,foot
59.923741,30.384583,2018-04-06T20:06:50,foot
59.923814,30.384393,2018-04-06T20:07:00,foot
59.923886,30.384203,2018-04-06T20:07:10,foot
59.923958,30.384013,2018-04-06T20:07:20,foot
59.924031,30.383823,2018-04-06T20:07:30,foot
59.924103,30.383633,2018-04-06T20:07:40,foot
59.924175,30.383443,2018-04-06T20:07:50,foot
59.924247,30.383253,2018-04-06T20:08:00,foot
59.92432,30.383063,2018-04-06T20:08:10,foot
59.924392,30.382873,2018-04-06T20:08:20,foot
59.924464,30.382683,2018-04-06T20:08:30,foot
59.924537,30.382493,2018-04-06T20:08:40,foot
59.924609,30.382303,2018-04-06T20:08:50,foot
59.924681,30.382113,2018-04-06T20:09:00,foot
59.924754,30.381923,2018-04-06T20:09:10,foot
59.924826,30.381733,2018-04-06T20:09:20,foot
59.924898,30.381543,2018-04-06T20:09:30,foot
59.924971,30.381353,2018-04-06T20:09:40,foot
59.925043,30.381163,2018-04-06T20:09:50,foot
59.925115,30.380973,2018-04-06T20:10:00,foot
59.925187,30.380783,2018-04-06T20:10:10,foot
59.92526,30.380594,2018-04-06T20:10:20,foot
59.925332,30.380404,2018-04-06T20:10:30,foot
59.925404,30.380214,2018-04-06T20:10:40,foot
59.925477,30.380024,2018-04-06T20:10:50,foot
59.925549,30.379834,2018-04-06T20:11:00,foot
59.925621,30.379644,2018-04-06T20:11:10,foot
59.925694,30.379454,2018-04-06T20:11:20,foot
59.925766,30.379264,2018-04-06T20:11:30,foot
59.925838,30.379074,2018-04-06T20:11:40,foot
59.925911,30.378884,2018-04-06T20:11:50,foot
59.925983,30.378694,2018-04-06T20:12:00,foot
59.926055,30.378504,2018-04-06T20:12:10,foot
59.926128,30.378314,2018-04-06T20:12:20,foot
59.9262,30.378124,2018-04-06T20:12:30,foot
59.926272,30.377934,2018-04-06T20:12:40,foot
59.926344,30.377744,2018-04-06T20:12:50,foot
59.926417,30.377554,2018-04-06T20:13:00,foot
59.926489,30.377364,2018-04-06T20:13:10,foot
59.926561,30.377174,2018-04-06T20:13:20,foot
59.926634,30.376984,2018-04-06T20:13:30,foot
59.926706,30.376794,2018-04-06T20:13:40,foot
59.926764,30.3766,2018-04-06T20:13:50,foot
59.926822,30.376406,2018-04-06T20:14:00,foot
59.926881,30.376212,2018-04-06T20:14:10,foot
59.926939,30.376018,2018-04-06T20:14:20,foot
59.926997,30.375824,2018-04-06T20:14:30,foot
59.927055,30.37563,2018-04-06T20:14:40,foot
59.927114,30.375436,2018-04-06T20:14:50,foot
59.927172,30.375242,2018-04-06T20:15:00,foot
59.92723,30.375048,2018-04-06T20:15:10,foot
59.927288,30.374854,2018-04-06T20:15:20,foot
59.927347,30.37466,2018-04-06T20:15:30,foot
59.927405,30.374466,2018-04-06T20:15:40,foot
59.927463,30.374272,2018-04-06T20:15:50,foot
59.927521,30.374078,2018-04-06T20:16:00,foot
59.92758,30.373884,2018-04-06T20:16:10,foot
59.927638,30.37369,2018-04-06T20:16:20,foot
59.927696,30.373496,2018-04-06T20:16:30,foot
59.927754,30.373302,2018-04-06T20:16:40,foot
59.927812,30.373108,2018-04-06T20:16:50,foot
59.927871,30.372914,2018-04-06T20:17:00,foot
59.927929,30.37272,2018-04-06T20:17:10,foot
59.927987,30.372526,2018-04-06T20:17:20,foot
59.928045,30.372332,2018-04-06T20:17:30,foot
59.928104,30.372138,2018-04-06T20:17:40,foot
59.928162,30.371944,2018-04-06T20:17:50,foot
59.92822,30.37175,2018-04-06T20:18:00,foot
